designation,source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp
Gaia EDR3 5940951836463067392,5940951836463067392,250.3460914284958,-48.85288389010852,0.9966946837357095,0.26891175,3.7064006,1.484811925233824,0.30112663,-3.935580718123769,0.19718395,546.0724142948181,1.1744704,18.844242,76.55718511818279,5.2590213,20.628578,785.1186760146752,6.994706,17.510557,3.118021
Gaia EDR3 5940951973900609536,5940951973900609536,250.3059982580265,-48.8567663931856,0.6550316525926477,0.047010336,13.93378,-1.3672943045335055,0.051668245,-9.296235762968191,0.03442388,7025.453954569763,4.2376704,16.07068,2204.882733412553,35.1158,16.980078,8707.175734744473,426.29773,14.898202,2.0818758
Gaia EDR3 5940951973902020352,5940951973902020352,250.2920817670243,-48.85551713524547,0.8044549394001197,0.5010495,1.6055398,-8.414886135884865,0.56620234,-6.975926698560201,0.393526,526.3129538582238,1.4469014,18.884256,72.33973753449833,4.5922084,20.6901,1111.1531371146411,6.9570823,17.133461,3.5566387
Gaia EDR3 5940951973906970240,5940951973906970240,250.29865246714144,-48.85794812791501,0.4749387399559489,0.46693465,1.0171417,-3.3185783899609236,0.5865778,-6.215961699277829,0.3872382,201.00832160549245,0.6928741,19.92933,32.53223282473072,4.9043617,21.557758,305.272724113131,11.954196,18.536175,3.0215836
Gaia EDR3 5940951973906971008,5940951973906971008,250.30056581969254,-48.85787983839232,0.28768434957686667,0.40732965,0.70626915,-5.1689129052035785,0.4876397,-5.394321299720482,0.32096753,259.26120241425986,0.7119004,19.653023,38.95329956089131,4.18375,21.36218,338.4980852032112,4.805486,18.424006,2.9381752
Gaia EDR3 5940951973906975360,5940951973906975360,250.3106946392472,-48.859884756477314,0.005667151255760856,0.090359055,0.06271813,-4.637609674229849,0.10836447,-4.9142092579384995,0.072122134,2270.8532819156467,1.7318137,17.296894,217.52001680867124,4.1073847,19.494795,3389.7104723410657,8.504621,15.922489,3.5723057
Gaia EDR3 5940951978195626368,5940951978195626368,250.30404132767265,-48.85912060220303,3.3096949778726747,1.389238,2.3823817,1.8553395739590477,2.02104,-4.488036137855051,1.3057436,108.16434440209477,0.9157637,20.602156,119.46601490072807,51.158157,20.145432,314.87002864988426,80.34189,18.502567,1.6428642
Gaia EDR3 5940951978195643136,5940951978195643136,250.29603167728158,-48.85541052519473,1.587125259585129,0.5565029,2.8519623,-1.8770152393248383,0.689988,-0.561892458250699,0.44614294,200.3761017424364,0.93308,19.932753,88.11176817246445,7.3323455,20.475958,336.0965841188823,7.747291,18.431736,2.0442219
Gaia EDR3 5940951978195645184,5940951978195645184,250.29205276207824,-48.856548002836405,0.4968206237586472,0.42569524,1.1670805,-3.8848794981265278,0.5040986,-5.163853852174762,0.3622917,240.8499195415714,0.87876266,19.733,,,,,,,
Gaia EDR3 5940951978195645312,5940951978195645312,250.29264868844703,-48.85625996119694,0.814469899144581,0.602369,1.3521113,-2.932143935213041,0.666056,-4.369437185049417,0.47155455,354.0551709870128,1.7161672,19.31469,113.70932617661357,14.461626,20.199053,816.3083378196006,35.31922,17.46826,2.730793
Gaia EDR3 5940951978195646720,5940951978195646720,250.2931743340804,-48.85470514922127,2.874723522685168,0.6206499,4.631796,-7.311674731964225,0.7439193,-29.722714265498112,0.49973154,163.57052081156118,0.74161994,20.153105,35.26733793453014,5.5573196,21.47011,217.20607532770364,5.735349,18.905716,2.564394
Gaia EDR3 5940951978197415808,5940951978197415808,250.3053198239966,-48.85922544272608,0.7102977909580693,0.6117153,1.1611575,-5.111638031893484,0.6930192,-5.2427563046826915,0.45923334,157.86775329777248,0.68173736,20.191633,39.56151454112369,4.9436674,21.34536,194.031212971457,5.210906,19.028217,2.3171425
Gaia EDR3 5940951978197420544,5940951978197420544,250.29722960795473,-48.85396636092503,0.9383041894993419,0.5900697,1.5901582,-2.807377457179032,0.6660974,-6.673005461750345,0.43055835,167.29800332175574,0.7369947,20.12864,52.03394905687385,6.210271,21.047825,268.5985982701399,11.237749,18.675137,2.3726883
Gaia EDR3 5940951978197420800,5940951978197420800,250.29766890527287,-48.85146707638394,0.6281679898502263,0.23996931,2.6177013,-2.3422425584591604,0.27966064,-1.1095722193384612,0.18445094,523.024627206918,0.8669169,18.891062,140.15287615769145,5.010154,19.972036,698.3639499164301,7.397633,17.637691,2.3343449
Gaia EDR3 5940951978198199936,5940951978198199936,250.29609838015043,-48.85595786288602,3.2339521840116223,0.8562323,3.7769568,-1.611853011148747,1.1094998,-6.360329777806327,0.71650344,155.25854810054,0.8976166,20.209728,89.78094639888613,12.017486,20.455582,441.8418094569684,10.860583,18.13473,2.3208523
Gaia EDR3 5940951978198203648,5940951978198203648,250.30443203100356,-48.85950988028393,0.14657482590636187,0.70279175,0.20856082,-6.461806983592331,0.7650669,-5.687435218791981,0.51463425,155.8188456411705,0.72747403,20.205816,38.12879228765402,4.570286,21.38541,261.2133067662143,7.3881483,18.705408,2.6800022
Gaia EDR3 5940951978236658944,5940951978236658944,250.29662127117675,-48.858466839716606,0.2616362194471491,0.06375365,4.103863,-5.589319048261267,0.07435519,-4.918178179800864,0.050436925,4224.347952042414,2.0977757,16.622967,707.107623028003,4.8004723,18.214828,5440.178629151723,11.135609,15.408863,2.8059654
Gaia EDR3 5940951978236659200,5940951978236659200,250.2986591231355,-48.85697710964105,0.13878653169323174,0.26556128,0.52261585,-4.904477008352306,0.31909394,-5.705470613465653,0.21033832,396.68562645944365,0.78208494,19.19125,111.8304102168019,4.7646275,20.217142,435.5485505680538,5.2797384,18.150305,2.0668373
Gaia EDR3 5940951978236661504,5940951978236661504,250.2923214145982,-48.856253587258564,0.05365442549583667,0.8339714,0.06433605,-0.5722849685894501,0.8861437,-5.085486287058009,0.7742723,216.95533357579018,1.5826886,19.846441,,,,,,,
Gaia EDR3 5940951978237088384,5940951978237088384,250.30323027004366,-48.85483128355372,1.3930549554657183,0.111827336,12.457194,-7.769917894319026,0.13108404,-25.798063468550318,0.08616477,1453.1492954783967,1.3374193,17.781591,372.66195442483547,5.322712,18.910255,1684.3517201331015,5.6123505,16.681814,2.2284412
Gaia EDR3 5940951978237088512,5940951978237088512,250.29951641611905,-48.853963558412474,0.8701147194498728,0.016159512,53.845356,1.6069483640440274,0.01796312,-4.9050391712514845,0.012026201,130655.10787093248,20.330145,12.897051,68223.23038127187,24.203253,13.253712,90256.0309990311,23.33505,12.359205,0.89450645
Gaia EDR3 5940952008261006848,5940952008261006848,250.32842855926074,-48.854887601775125,0.45283611213758096,0.12390992,3.654559,-3.078009476648828,0.1422845,-3.5250323863820903,0.092438795,1797.5100865522531,1.6937494,17.550688,282.32273038692506,6.0762854,19.211678,2359.510122726636,9.41728,16.315842,2.8958359
Gaia EDR3 5940952008261007104,5940952008261007104,250.32164645791275,-48.8549168833716,0.997018535449093,0.11977121,8.324359,-5.189037309453821,0.13608287,-9.432720317024172,0.088582665,1377.2360766035758,1.304806,17.839846,342.59568990814364,5.6123514,19.001587,1615.3138282214945,7.547593,16.727253,2.274334
Gaia EDR3 5940952008261758336,5940952008261758336,250.31818018425403,-48.85817099599761,0.3114624673202234,0.10526662,2.958796,-2.2774735895496985,0.13137774,-3.227506742241189,0.08681698,1651.5431833392577,1.3811122,17.642643,388.44642879104975,5.194928,18.865215,1904.40103194623,7.411113,16.5485,2.3167152
Gaia EDR3 5940952012555355392,5940952012555355392,250.3231162294124,-48.8551750243889,0.543123332721405,0.36328933,1.4950159,-1.6554614788238278,0.4143397,-1.4483215469447535,0.2627388,340.0227914933454,0.81439286,19.358597,80.29551749895664,4.526356,20.576815,415.0950226745324,5.49033,18.202526,2.3742886
Gaia EDR3 5940952012555360000,5940952012555360000,250.32177845422433,-48.85419372067212,0.6325711533611834,0.30688012,2.0612972,-3.899254266813795,0.36349583,-4.347054967750263,0.22738944,381.7451685756842,0.9494823,19.232933,95.88125900739064,17.376932,20.384209,489.3421422538901,7.060192,18.023865,2.360344
Gaia EDR3 5940952012555362176,5940952012555362176,250.3193043924474,-48.853697786956424,0.4218282529030582,0.2769598,1.5230668,-6.4175252361816,0.31239733,-6.2330089862766584,0.2018261,434.2469015774762,0.8971021,19.093025,92.47842968879871,4.781923,20.42344,548.7702337061513,5.3913736,17.89942,2.5240211
Gaia EDR3 5940952012557148544,5940952012557148544,250.32405965277786,-48.85963348155039,0.9249813092589192,0.70654607,1.3091593,-1.5506530723666674,0.77979577,-4.3482894396641845,0.48673347,163.81420495012608,0.7461486,20.151487,45.959280474955214,5.252339,21.18261,235.82782826601303,5.4801393,18.816408,2.3662014
Gaia EDR3 5940952012557149824,5940952012557149824,250.3212463599149,-48.860083578401905,0.7496091608541415,1.3908616,0.5389531,-3.2179714698916246,2.2740285,-3.0652789830439406,1.3071581,108.21193649442095,0.82318896,20.601679,43.991358308543404,4.940444,21.230124,192.25158579215878,8.494143,19.038221,2.1919022
Gaia EDR3 5940952042621497984,5940952042621497984,250.34529392811004,-48.8509710157918,0.11567799287946179,0.19089761,0.6059688,-1.8509152233986716,0.20089976,-3.6392478762908316,0.13227846,1082.0827712406524,1.4529355,18.101715,102.34620246897325,5.320327,20.313362,1662.1876852454593,8.786229,16.696196,3.6171665
Gaia EDR3 5940952042621498112,5940952042621498112,250.3314162305842,-48.85135095999617,0.35885297366868346,0.20337887,1.7644556,-3.497716912605412,0.20802528,-2.31892284346317,0.13532743,872.042749399343,1.2079363,18.336023,88.15613470719667,6.978937,20.47541,1303.7493818380622,6.7580395,16.95991,3.515501
Gaia EDR3 5940952042621499392,5940952042621499392,250.33507010917538,-48.84837231452621,0.9346871473827454,0.22730535,4.1120334,2.05407003360747,0.25940526,-4.155668557106695,0.1702481,630.6485232356488,1.3419905,18.687899,102.27755203847352,5.3178225,20.31409,812.1099773955123,8.216263,17.473858,2.8402328
Gaia EDR3 5940952042621499520,5940952042621499520,250.33288826865964,-48.8480825611178,0.2665122885290889,0.19648257,1.356417,-3.068964851572168,0.21864262,-6.8159945682915675,0.14873722,694.5402561126549,1.0837294,18.583124,140.15014588632874,6.026151,19.97206,914.2229759463979,11.380851,17.345264,2.6267948
Gaia EDR3 5940952042626465920,5940952042626465920,250.3368723011716,-48.85726103193456,0.28647353822295696,1.5442201,0.1855134,-4.868663395370893,1.9976735,-5.670453598785826,1.3284935,106.57631565556284,0.8115587,20.618216,23.761190601840696,4.1773863,21.898872,145.500826167722,6.9725757,19.340733,2.5581398
Gaia EDR3 5940952042626466176,5940952042626466176,250.33704198076703,-48.856148824324464,0.40537908404808964,0.34789678,1.165228,0.25319697303940175,0.38254073,0.5243240702670278,0.23653498,380.3208979714501,0.878433,19.236992,71.45868373039085,5.2962036,20.703405,469.0501634540277,6.2237196,18.069847,2.6335583
Gaia EDR3 5940952042626466304,5940952042626466304,250.33723503687662,-48.84457074041418,0.41592254475890805,1.9127333,0.21744932,-7.24610267537785,2.4465773,-7.801896913898476,1.3666375,96.47855230193254,0.859245,20.72629,101.10731962665892,26.04572,20.326586,160.20208568570163,8.7804165,19.236225,1.0903606
Gaia EDR3 5940952042626466432,5940952042626466432,250.33743953577107,-48.8539889137766,0.41799250770016905,0.537954,0.77700424,-0.7173487321045252,0.60694396,-3.170352614371478,0.36997372,211.33163533105756,0.767659,19.874956,20.782339522254905,6.6222878,22.044306,312.1120070471799,8.21046,18.51212,3.5321865
Gaia EDR3 5940952042626467840,5940952042626467840,250.33976316542703,-48.85227702198281,0.40693822226411863,0.9109718,0.44670781,-4.311491687569784,0.92811,-5.748196626971001,0.60278976,154.0219874647725,0.8085982,20.21841,23.50145717344456,3.2855165,21.910805,243.4779871673471,6.8246784,18.781746,3.1290588
Gaia EDR3 5940952042626468224,5940952042626468224,250.34079447918944,-48.858886876763414,0.04861278113247807,0.36619222,0.13275208,-1.2286704906671497,0.39953703,-2.7592369106514028,0.26900625,314.5347824511315,0.8578725,19.443195,49.860097479341576,4.8977427,21.09416,440.7756587632621,6.820909,18.137352,2.956808
Gaia EDR3 5940952046915076480,5940952046915076480,250.33964921360382,-48.85659082118234,0.43209016426314273,0.5245347,0.82375896,-3.169457681132016,0.58064425,-3.6220561849909894,0.38361514,220.78427645240498,0.78691643,19.827446,44.08608582141182,3.8468118,21.227789,282.32995170455206,5.136719,18.621002,2.6067867
Gaia EDR3 5940952046915088512,5940952046915088512,250.3375251021452,-48.84969862421151,1.2703898283863213,0.5046992,2.517123,-4.043181072666874,0.5791058,-3.458714429593312,0.37832287,202.3828130250942,0.83249974,19.921932,61.52862517844598,7.8933883,20.865849,477.07987988702024,8.214944,18.051418,2.8144302
Gaia EDR3 5940952046915088640,5940952046915088640,250.33743282061388,-48.84997306919244,0.8964394765363133,0.6869504,1.3049551,-0.8123776586102875,0.7617843,-1.3990738272814198,0.50407135,172.65290793922185,0.78049684,20.094433,95.38508024901819,11.247951,20.389841,522.457190625719,27.66194,17.952768,2.4370728
Gaia EDR3 5940952046915098240,5940952046915098240,250.33147519116437,-48.84925110633027,0.14242790380347792,0.9413338,0.15130435,-0.4664861766905637,1.1263707,-7.366642834872976,0.7684677,157.72293611853127,1.0877792,20.192629,39.38017679066291,6.913897,21.350348,252.27350020520782,5.566203,18.743216,2.607132
Gaia EDR3 5940952046915107456,5940952046915107456,250.32310318642607,-48.84661501589561,0.1276144218442573,0.86954993,0.14675917,0.1556100613086524,0.8984274,-2.273226588106458,0.6096668,148.90387189898885,0.7854293,20.255102,45.547731560502314,6.5176935,21.192375,183.49694839755358,6.4427385,19.088823,2.1035519
Gaia EDR3 5940952046915112064,5940952046915112064,250.32404119389085,-48.844137050585886,0.0422843228416317,0.53983366,0.07832843,0.21395788496637652,0.5950438,-1.5188680023932832,0.37809172,212.82814158756895,0.72304696,19.867294,49.55540732073827,3.4278882,21.100815,288.307565070898,5.8464875,18.598255,2.5025597
Gaia EDR3 5940952046917752064,5940952046917752064,250.32793636324686,-48.840456037536505,4.115139352971956,2.5491245,1.6143345,-4.518474706462229,2.4985301,-6.659507702750898,1.5783284,98.88671161387671,0.94739634,20.699522,36.05255876032738,7.4725323,21.446201,203.1047737861951,8.625151,18.978596,2.4676056
Gaia EDR3 5940952046917752704,5940952046917752704,250.3291859864404,-48.842877566226164,0.5668812021691033,0.9553445,0.59337884,-1.0414174016094722,0.9161121,-2.7346230647702265,0.6330852,140.25949727825414,0.77933013,20.320036,33.89659837609381,4.249362,21.513151,174.30552461607294,5.725306,19.144617,2.368534
Gaia EDR3 5940952046956127872,5940952046956127872,250.3338769291763,-48.85550853206771,0.7036256162698242,0.10866082,6.475431,0.0039992807313173895,0.1267388,-4.443247208051161,0.07933988,2293.7620426391627,1.7711303,17.285995,483.19708469013534,7.097931,18.628231,2799.517847141088,7.853707,16.130188,2.498043
Gaia EDR3 5940952046956129280,5940952046956129280,250.3356880822233,-48.85268008227884,0.794242731558702,0.40318218,1.969935,-2.107249382228404,0.44902027,-3.606494214117814,0.29689428,281.0738142414504,0.78812194,19.565315,45.83693591401462,5.617519,21.185503,344.05024055960644,7.8595366,18.406342,2.7791615
Gaia EDR3 5940952046956129408,5940952046956129408,250.33965011105732,-48.84969390346107,0.13314891495757847,0.11652398,1.142674,-0.9774150573938549,0.13438281,-1.765185673554472,0.08804559,2204.9673220055515,2.2374525,17.328861,91.33584033058608,6.4940786,20.43694,3735.7764237231604,7.055719,15.816943,4.619996
Gaia EDR3 5940952046956129920,5940952046956129920,250.33588711982267,-48.850572193910246,1.065227176785363,0.046352327,22.981094,0.9186227388640903,0.04990415,1.3234543802790555,0.033624254,7599.550325628902,3.5946662,15.985397,3046.492780617804,8.2377825,16.629042,6503.068051475037,11.888232,15.215099,1.4139423
Gaia EDR3 5940952046956132608,5940952046956132608,250.3303230782744,-48.847335651345865,0.3937187911882084,0.051653955,7.622239,-2.239605381357,0.050814107,-2.455816672734553,0.03436193,8623.544519633799,3.8107548,15.848152,931.9015918221861,5.6336417,17.915117,12418.987622071649,15.098675,14.51268,3.4024372
Gaia EDR3 5940952046956134016,5940952046956134016,250.32698232595592,-48.845660989267316,1.8518903484956895,0.048648376,38.06685,2.5502872641708443,0.04935011,-3.961065958231752,0.03270302,8430.280478533168,3.0137086,15.872762,3050.252701462633,9.730913,16.627703,7667.239236954726,12.933433,15.036298,1.5914049
Gaia EDR3 5940952046956136448,5940952046956136448,250.32860571163508,-48.841415413081336,0.32708944195905076,0.057075813,5.7307887,7.865766848677485,0.062446594,0.8798636242978619,0.041598063,5181.546430302331,3.184478,16.401218,766.5703521256305,8.454288,18.127163,6987.074636062287,14.612414,15.137157,2.9900055
Gaia EDR3 5940952046956137728,5940952046956137728,250.32677003999424,-48.83901333227664,0.9693632338280266,0.04040731,23.989798,-4.81522756877291,0.04350965,-6.743438581183698,0.02934653,9552.01167907206,2.6682532,15.73713,3985.388437072273,9.011369,16.337366,8003.961435727537,11.171693,14.989633,1.3477335
Gaia EDR3 5940952046956676224,5940952046956676224,250.32500991140756,-48.84172255098524,1.8547809145810161,1.5386909,1.2054279,-5.5928554914371365,1.8447939,-3.4651115477237857,0.9885973,122.10884782711425,0.8155832,20.470499,39.12555682421105,6.809184,21.357391,142.29877395380345,6.793034,19.364893,1.9924984
Gaia EDR3 5940952046956676480,5940952046956676480,250.32620148296257,-48.849777290624985,0.34955811639057155,1.3505214,0.25883195,-0.5063661351967053,1.5523597,-2.528516301296162,1.0564307,121.55871109028841,0.84230554,20.4754,24.411282266154277,4.8779764,21.869566,178.40978028003929,6.1026773,19.119349,2.7502174
Gaia EDR3 5940952046956676736,5940952046956676736,250.3259285984664,-48.851958122754745,0.22220650305115366,1.0537648,0.21086916,-4.677951533254138,1.0040785,-6.94723613907601,0.7270581,144.92484134909822,0.7786714,20.28451,44.00482798159944,5.2756066,21.229792,190.9857426905762,6.1952496,19.045393,2.1843987
Gaia EDR3 5940952046960921856,5940952046960921856,250.33163837877626,-48.85545422631968,0.832272245248975,0.3186551,2.6118279,3.614485894011148,0.3386176,1.5743559334540294,0.21168542,408.2210977009206,1.0172309,19.160128,73.79616379404858,6.017133,20.668457,502.90602851757933,5.0043664,17.994179,2.6742783
Gaia EDR3 5940952076980483200,5940952076980483200,250.3146831537292,-48.85825231635737,0.9928588615799915,0.11811759,8.405682,0.9151186210060541,0.14006035,-3.9851544922118585,0.09322274,1327.223243191893,1.2487235,17.880007,441.80806528996885,5.4719987,18.725458,1303.2024194847716,9.357384,16.960365,1.7650928
Gaia EDR3 5940952076981238016,5940952076981238016,250.31388443949356,-48.84899257405708,0.3783110145172855,0.17448826,2.1681173,-6.443127951868222,0.2036397,-5.343243723664542,0.13448414,906.10801049275,1.2507753,18.294416,254.97944229094023,4.989559,19.322279,1264.7928554524499,9.597844,16.992847,2.3294315
Gaia EDR3 5940952076981239168,5940952076981239168,250.30983242639667,-48.84412356885333,0.7095209493664985,1.0460786,0.67826736,-1.4279173824186813,1.7068247,-4.147248865074181,0.9652631,124.63878478710637,0.7240466,20.448235,,,,,,,
Gaia EDR3 5940952076986186496,5940952076986186496,250.30211692935598,-48.84548772668124,0.1794336780455155,0.39029926,0.45973358,-1.4860045062863945,0.46142974,-3.0939393164729108,0.30512053,277.8744525553364,0.83282626,19.577745,28.632955068275667,4.230259,21.696377,435.5045586465967,5.876524,18.150414,3.5459633
Gaia EDR3 5940952076986188800,5940952076986188800,250.30600118100827,-48.85507053168726,0.15123240329368648,0.18423139,0.820883,-6.807595166054637,0.21901937,-5.165949759303031,0.14267051,882.4387694395924,1.637184,18.323156,94.91489301954029,5.1144714,20.395206,1469.3840259169724,15.131012,16.830057,3.5651493
Gaia EDR3 5940952076986191360,5940952076986191360,250.3125264784391,-48.85633650416397,0.7744490348087884,1.1130607,0.6957833,1.18231078401655,1.5266033,-3.933673474263167,0.9845565,143.53903205593008,2.5136518,20.29494,23.25477276877624,5.131494,21.922262,219.23772872608123,21.60114,18.895607,3.0266552
Gaia EDR3 5940952076986193792,5940952076986193792,250.31719726089034,-48.85347846677087,0.6368940138897556,0.40091765,1.5885906,-3.7564727711937187,0.4858496,-4.969470231682699,0.30931428,315.3112784508559,0.892367,19.440517,42.91942302845342,3.6948004,21.256908,503.97530838689914,11.211879,17.991873,3.2650356
Gaia EDR3 5940952076986194560,5940952076986194560,250.3183894657113,-48.85097255367223,0.7466843433367487,0.3679242,2.0294516,-1.9371734640575675,0.4312893,-10.284959182428388,0.27510482,283.20828322623447,0.78235316,19.557102,82.76868099654799,4.0752645,20.543877,476.4398733916523,7.462843,18.052876,2.4910011
Gaia EDR3 5940952081274840960,5940952081274840960,250.31789080638242,-48.85296571645715,1.4203888618098919,1.0056301,1.4124367,-1.6268190607902748,1.3759692,-1.6146422730430008,0.8783541,133.76009422544738,0.82433623,20.37155,34.08758336805342,5.6325846,21.507051,172.47407248347233,10.343576,19.156086,2.3509655
Gaia EDR3 5940952081274850176,5940952081274850176,250.3059521875711,-48.85352563250041,0.13446809778889945,0.3511368,0.38295072,-3.2633303031693033,0.397312,-6.3464215264096,0.26576084,310.0274282891855,0.78701556,19.458866,53.835134661789255,3.4267879,21.010878,360.9724007742773,5.2112556,18.35421,2.6566677
Gaia EDR3 5940952081274853888,5940952081274853888,250.31171766479608,-48.84931801206035,0.08719596238702199,0.33807692,0.25791752,-4.7867788291874485,0.39466214,-3.754562344882365,0.2577007,405.9126500983659,1.545145,19.166285,66.27020257872685,4.499926,20.785246,902.8644750414024,15.43233,17.358839,3.4264069
Gaia EDR3 5940952081274862208,5940952081274862208,250.30898604216384,-48.846340010756755,0.3754232783219934,0.30453578,1.2327724,-1.7211379653269112,0.3528194,1.478952857513582,0.2291811,359.65372445555386,0.8030286,19.297655,96.56130380448693,5.3265753,20.376534,438.6258915602471,4.558859,18.14266,2.2338734
Gaia EDR3 5940952081274867456,5940952081274867456,250.30280846590662,-48.84803101760289,0.2911403244827018,0.2526836,1.1521931,0.5413437129733737,0.30066198,-0.7335598668848357,0.19965188,452.16126786199777,1.2823191,19.049133,141.94568826548522,11.1832695,19.958237,720.1398613295572,12.342268,17.604353,2.3538837
Gaia EDR3 5940952081274876032,5940952081274876032,250.30023628093628,-48.84527892056473,1.2400845703707806,0.31963578,3.87968,-0.8690406036210157,0.37472016,-1.7195010350433553,0.25149116,325.5255568737157,0.8964125,19.405905,54.79467559852476,3.4950886,20.991695,345.45311957515304,6.7023525,18.401922,2.5897732
Gaia EDR3 5940952081274886016,5940952081274886016,250.3010553577704,-48.841966896176544,1.3143895975843076,0.6045443,2.1741824,2.0888162765287364,0.676488,-3.887717885963829,0.4337396,165.1698158140234,0.70729065,20.14254,37.43082026644602,5.8642964,21.405468,189.183426614743,5.8356385,19.055687,2.349781
Gaia EDR3 5940952081276633344,5940952081276633344,250.30442804270945,-48.85303499559364,1.2531888533964395,0.36329445,3.4495127,-3.840373370507952,0.4180176,-3.1698281026949733,0.2730723,279.82660657623023,0.7420856,19.570145,53.75292814353998,3.9927325,21.012537,303.2461807497105,5.773757,18.543407,2.4691296
Gaia EDR3 5940952081276634880,5940952081276634880,250.30253077029064,-48.85332190845341,0.8270282562737807,0.30931085,2.6737769,-1.8410696560014044,0.35266805,-9.897609308314198,0.23276095,376.37759959189873,0.89624435,19.248308,112.2674504146053,5.585693,20.212908,459.44617835049877,5.973175,18.092308,2.1205997
Gaia EDR3 5940952081276636544,5940952081276636544,250.299968952128,-48.84944531276692,0.87096214481092,0.9313092,0.9352019,-2.703654688306598,1.428712,-5.226286182520939,0.8936137,144.54001574799818,0.9029302,20.287397,53.32136818710532,10.3334875,21.02129,259.0746119481452,24.896132,18.714333,2.3069572
Gaia EDR3 5940952081276636672,5940952081276636672,250.29960554087938,-48.84911590596223,0.4375819631832722,0.59411716,0.7365247,-1.9083998233452277,0.70340055,-3.5787292027788666,0.4971922,164.80372152773938,0.7663748,20.144949,53.505163155323174,8.306078,21.017553,333.65003622619804,9.47955,18.439667,2.5778866
Gaia EDR3 5940952081277413760,5940952081277413760,250.30482411228078,-48.85234004255068,1.043410904413074,0.6944277,1.5025479,-5.167049597585474,0.74536115,-4.138788889052136,0.50562453,140.80402720296954,0.6865423,20.315828,31.31133746885763,7.1914554,21.599289,130.48908740152785,9.458273,19.45896,2.1403294
Gaia EDR3 5940952081277420672,5940952081277420672,250.31195783770485,-48.85910608037762,0.6330202811572861,0.58829397,1.0760272,-2.550471675355932,0.6465946,-4.00900541921978,0.44411784,180.88598434910455,0.6878116,20.043854,44.54888615891421,3.744824,21.21645,197.83161487462087,4.833569,19.007156,2.2092934
Gaia EDR3 5940952081315870080,5940952081315870080,250.31707012403703,-48.85599724407464,1.26012425867049,0.5475819,2.3012526,-3.395611779293213,0.6552718,-3.2434105451605992,0.41767296,197.96671136787123,0.74440074,19.945887,55.87989269261391,3.882807,20.970404,315.30591737177645,6.746567,18.501064,2.4693394
Gaia EDR3 5940952081315872640,5940952081315872640,250.30769345253108,-48.85501756989547,0.626334118234187,0.24572122,2.5489624,1.2809491903514887,0.2785548,0.315927087101565,0.18960753,532.1005091432121,0.8961706,18.872383,156.68595915519597,4.8111806,19.850967,630.1201957176436,10.493467,17.749336,2.1016312
Gaia EDR3 5940952081315872768,5940952081315872768,250.31448915889214,-48.85136741892043,0.1777791123263919,0.09781421,1.8175182,-1.2411485217494695,0.116547406,-1.0444161386721682,0.0772937,2064.599990499347,1.4873909,17.400276,574.3388227887236,6.053133,18.440622,2281.1271360648866,10.382086,16.352522,2.0881004
Gaia EDR3 5940952081315877888,5940952081315877888,250.3024569556292,-48.848962555492,0.38644892151125276,0.018856626,20.494064,-1.1765130094023417,0.021377461,-2.5074566910831466,0.014331288,48564.12572928986,11.721856,13.971578,10326.580317071655,11.199935,15.303651,58215.73825003025,19.175695,12.835295,2.4683561
Gaia EDR3 5940952081315878912,5940952081315878912,250.3057246093424,-48.846146992933605,0.341867130426965,0.032424197,10.543581,-3.207751148124895,0.03616287,-6.878001315871842,0.024032827,14467.513455178172,4.742365,15.286382,2732.1684300831043,7.9921393,16.747274,18042.66699353003,16.50339,14.107143,2.640131
Gaia EDR3 5940952081320664192,5940952081320664192,250.3118516237943,-48.84965592806099,0.14781489329501105,0.40262017,0.36713237,-6.198062229823622,0.7007487,-6.061243915002812,0.4063714,350.8071243831361,1.2254982,19.324696,,,,,,,
Gaia EDR3 5940952081320664448,5940952081320664448,250.3104362018532,-48.85499141864128,0.320183302632564,0.39768073,0.80512655,-1.2475670178384477,0.457143,-0.798863096156895,0.30472976,259.24501311539984,0.73369443,19.653091,63.414925840501716,4.690947,20.833063,265.66644661850864,5.3800654,18.687054,2.1460094
Gaia EDR3 5940952081320665088,5940952081320665088,250.31035529240788,-48.84448157784972,0.18519190462129256,0.3716478,0.49829945,-2.0165720911227467,0.4183668,-2.8337469773781274,0.27425405,314.17602557738263,0.8125597,19.444435,58.98530865162093,4.745335,20.911682,511.5652032849016,11.213366,17.975643,2.936039
Gaia EDR3 5940952111340980608,5940952111340980608,250.32066095506227,-48.83641778027971,0.22499328842923041,0.1874082,1.2005521,-0.5770748681053255,0.2000512,-2.280030202893869,0.13063587,889.3172649469083,1.3972204,18.314726,134.31633800079803,5.8249784,20.01822,1191.3247015846566,7.773153,17.05782,2.9604015
Gaia EDR3 5940952111345933184,5940952111345933184,250.3185331232561,-48.84600661179048,0.11807003795374521,1.8868527,0.06257512,-4.6339818270039155,2.169069,-4.14546993295303,1.4963181,104.0998258453178,0.774583,20.643742,27.78620262979219,7.289005,21.72897,193.41129867531504,8.980927,19.03169,2.697279
