designation,source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp
Gaia EDR3 2006216439854564224,2006216439854564224,334.77148439190404,56.06849818940703,6.609628005234846,1.3301153,4.9692144,4.342180314363575,2.0038564,-1.0915779093778637,1.5156333,150.10762697156227,2.3531635,20.24636,,,,,,,
Gaia EDR3 2006215061171214720,2006215061171214720,334.6618084333282,56.055280654350646,1.2757593214066063,0.22375284,5.701645,7.03978749979404,0.26014766,4.194408692427379,0.22831927,343.49795697818405,0.8315777,19.347557,65.57266007441896,4.697766,20.796736,418.1902713580839,7.320545,18.19446,2.6022758
Gaia EDR3 2006215061172273792,2006215061172273792,334.67024551532063,56.06032223592733,0.25158577048295955,0.129141,1.9481479,-2.892980885753051,0.13913678,-2.983630893394065,0.13561903,670.0766594156465,0.9403118,18.622055,262.21386475790575,5.611313,19.291903,670.2139572260899,7.7046328,17.682362,1.6095409
Gaia EDR3 2006215061172371840,2006215061172371840,334.6673686651051,56.05930292437802,0.16198934019884956,0.29888275,0.5419829,-2.4605066325715086,0.5106328,-2.1118050682713636,0.47695535,296.4751597611882,6.767098,19.507397,47.85046412113197,5.694016,21.138826,499.21743824259244,32.60413,18.00217,3.1366558
Gaia EDR3 2006215061175552896,2006215061175552896,334.6716008444954,56.0523177018593,0.7576154265262013,0.6593587,1.1490186,-2.17526391475778,0.7288504,-2.9240808581308646,0.6849521,123.90223620603516,0.74690884,20.45467,35.09440901830202,4.922175,21.475447,149.24990620152968,8.445492,19.31311,2.1623363
Gaia EDR3 2006215065463898368,2006215065463898368,334.661630033496,56.05819653757575,0.5795610531385498,0.44106972,1.3139896,-4.834930894748868,0.45729575,-2.8496401145128805,0.4339926,180.37705253393517,0.76736635,20.046913,53.909316064036624,4.8019075,21.009382,143.61400276953648,6.0050774,19.354904,1.6544781
Gaia EDR3 2006215065466166528,2006215065466166528,334.67246345582276,56.062555684037534,0.30221569167224765,1.1723887,0.25777775,-4.601772139699465,1.2726552,-1.8285116249958602,1.030454,90.58189327951192,0.78180856,20.794764,37.90288049701848,5.726171,21.391861,101.09490049073361,10.3071,19.736073,1.6557884
Gaia EDR3 2006215065466166784,2006215065466166784,334.67388103006584,56.05881334156104,0.3033572684816793,0.73105067,0.41496065,-2.3378651628185456,0.7208458,-2.586551089338448,0.8235071,118.5412774888692,1.0992012,20.502693,75.54256822679068,9.489156,20.643063,238.23634300308012,6.7321925,18.805376,1.8376865
Gaia EDR3 2006215065479141632,2006215065479141632,334.6749347689838,56.05779817751065,0.24753957660950526,0.05547631,4.462077,0.08161943038241043,0.060527578,-0.8195224619470669,0.05729646,2589.1321852079104,1.6053253,17.154482,1044.4290247952608,9.658094,17.791346,2353.3846575515304,9.824108,16.318663,1.472683
Gaia EDR3 2006215065479142400,2006215065479142400,334.67336528802696,56.05529811229583,1.1686263596281463,0.06501275,17.97534,10.203049855188455,0.07049242,1.478352534826253,0.065891474,2194.627195387239,1.7689164,17.333965,630.0458290507661,6.614851,18.340113,2285.0746887533246,10.1325245,16.350645,1.9894676
Gaia EDR3 2006216817811109248,2006216817811109248,334.79601536427276,56.097143850079995,1.715841192768703,0.7384465,2.3235824,-2.510789107756727,0.7271944,-0.6034139513628392,0.9471807,119.97629376968641,0.9249421,20.489628,,,,,,,
Gaia EDR3 2006217122755411712,2006217122755411712,334.7934578622937,56.12908980945055,0.5550236688192642,0.010819958,51.29629,-2.3096684958711484,0.011533571,-3.6960407167197324,0.011044847,146114.4084551578,20.898977,12.775634,49472.74652922261,40.623318,13.602627,139937.366244182,40.47429,11.883061,1.7195654
Gaia EDR3 2006217122755573760,2006217122755573760,334.7928550406141,56.11757247582219,0.2733442176013672,0.074807756,3.6539557,-4.151693656921068,0.080749474,-1.551036591944865,0.085043974,1792.3753794314525,1.4964341,17.553795,680.9675551728593,6.953002,18.255726,1618.2437794254022,10.610778,16.725286,1.5304394
Gaia EDR3 2006215542207535232,2006215542207535232,334.7879748221563,56.044081603272204,0.4475320981498107,0.23680122,1.8899063,-7.93031306995654,0.25803697,-5.85947841526895,0.25109416,331.6581542852308,0.7939981,19.385641,94.35890961190796,5.5482345,20.401585,303.83621833685856,5.127604,18.541296,1.8602886
Gaia EDR3 2006215542207539840,2006215542207539840,334.8042435453115,56.048825728001866,0.37794395128021857,0.14170696,2.667081,-4.739848385601687,0.15434937,-0.9331257389713816,0.15407343,622.4859486652538,0.9667281,18.702044,223.5103371108437,8.634918,19.465298,588.1519300861698,12.444584,17.824171,1.6411266
Gaia EDR3 2006215542207543296,2006215542207543296,334.80117441024765,56.051210264535904,0.15874498461087302,0.09672732,1.6411598,-2.6791915399017867,0.10790701,-3.0802520376287172,0.1026629,1158.1189714075117,1.2715412,18.027985,439.1502714315752,6.5317526,18.73201,997.1332663672812,7.0685635,17.251013,1.4809971
Gaia EDR3 2006215546500854528,2006215546500854528,334.7977036763491,56.04809014501916,0.6453895174583685,0.17328613,3.7244155,-2.5781837178549836,0.19611613,-2.5103817935003288,0.19191802,471.8195039702083,1.3824494,19.002928,106.80444626980008,4.8274612,20.267069,562.406044144481,9.306103,17.87277,2.3942986
Gaia EDR3 2006215546500859904,2006215546500859904,334.80368328736023,56.048305094690164,0.3185432507123823,0.2141647,1.4873751,-2.903106244961093,0.24285568,-2.1303875067736193,0.22264701,381.1528274747453,0.8459795,19.23462,138.30953523290663,7.527106,19.986412,343.4611894564198,9.471149,18.408201,1.5782108
Gaia EDR3 2006215546501400448,2006215546501400448,334.7955557716735,56.04487816760113,0.8657690059682437,0.69051075,1.2538096,-3.4696968857997152,0.8699455,-3.129104797372343,0.6154573,144.0291508323405,1.3013004,20.29124,215.65165634784046,27.717678,19.50416,373.35825564529887,16.26817,18.317581,1.1865788
Gaia EDR3 2006215546515686272,2006215546515686272,334.79222415626054,56.0456147721274,0.6999281236689561,0.08725276,8.021845,-4.112468486237294,0.09364072,-4.746710080211969,0.09313267,1433.1566017124262,1.4854962,17.796633,548.1094582693663,7.3926215,18.491373,1283.1652494086527,7.5213118,16.977188,1.514185
Gaia EDR3 2006215546520269568,2006215546520269568,334.79991865329157,56.04588274293676,0.9821567194810916,0.31510276,3.116941,-3.7390261465476096,0.35757956,-2.6006027070115842,0.33850127,258.2328583925129,1.2904216,19.657337,113.70662973259998,9.187487,20.199078,365.9892763745747,10.26611,18.339224,1.8598537
Gaia EDR3 2006215576568228224,2006215576568228224,334.7636339568147,56.04734974024589,0.2336999667101869,0.36269578,0.6443415,-3.6402693730958453,0.4135856,-2.368970591089979,0.38723147,197.20560095993562,0.9716143,19.95007,43.76461188006799,5.118219,21.235735,264.2218402124789,6.154631,18.692974,2.5427608
Gaia EDR3 2006215580860572672,2006215580860572672,334.75629121598644,56.0420949493893,0.6929842553999771,0.22587186,3.0680416,-1.2348652376070353,0.25231978,-1.5761103705253237,0.23907056,361.97961575369277,0.82486075,19.290657,129.74228428093676,5.7185698,20.055838,345.8599045267181,5.4892464,18.400644,1.6551933
Gaia EDR3 2006215580860572800,2006215580860572800,334.7533017416667,56.040385533208564,0.3474443375826157,0.6253085,0.5556367,-3.92731570671913,0.64243335,-3.125919286977836,0.8566771,165.82551093979345,1.0889753,20.138239,,,,,,,
Gaia EDR3 2006215580862258432,2006215580862258432,334.7678379486035,56.04913424514451,0.997033259130371,0.7992381,1.2474797,-2.9799269208323196,0.691704,-3.828805838978185,0.9495613,113.94110641580009,0.9113936,20.545666,28.56231422749926,4.9940734,21.699059,149.6017841880726,5.1018667,19.310555,2.388504
Gaia EDR3 2006215580875419776,2006215580875419776,334.76259820176534,56.04081200697151,0.5686116327116278,0.028311243,20.084305,-4.652995928965153,0.031457733,-4.375267744965176,0.02948686,9952.805761984751,3.364434,15.692503,4716.166286000621,12.167223,16.15457,7590.466821310102,10.060663,15.047224,1.1073456
Gaia EDR3 2006215610927012736,2006215610927012736,334.783551168929,56.043940846685715,0.508415099689993,0.16020654,3.173498,-3.5166672601930213,0.16679224,-1.861889411985514,0.16566014,599.3216430835032,1.0250087,18.743217,213.21489261345945,6.1309066,19.516499,530.9138007653744,6.0227723,17.935335,1.5811634
Gaia EDR3 2006215610927015296,2006215610927015296,334.78583814641763,56.04673091243317,0.15150848815709533,0.115514465,1.3115975,-2.847570338507664,0.12222182,-0.9613322404626032,0.12510607,883.5575680503619,1.0521979,18.32178,320.6972302499836,4.886558,19.073305,772.3281265127513,7.3061423,17.52839,1.5449142
Gaia EDR3 2006215610927021696,2006215610927021696,334.77704721326756,56.05203185444613,0.35269678036639973,0.30031478,1.1744236,-3.792446583795655,0.35480744,-3.1314705299439956,0.30270806,256.6048785412398,1.2765281,19.664204,55.49559066880287,4.0970144,20.977896,303.7070318724469,7.8795958,18.541758,2.4361382
Gaia EDR3 2006215610927024896,2006215610927024896,334.7834446330369,56.053900648257,0.6251936085798971,0.1433142,4.362398,-2.7254264349508333,0.15522753,-4.8208104645259064,0.15155451,733.4827718799298,1.0341614,18.523891,276.6859102938266,8.99574,19.233574,668.2836617889986,8.262467,17.685493,1.5480804
Gaia EDR3 2006215615220323840,2006215615220323840,334.7934779881728,56.05269770478168,0.2290174643054115,0.055706147,4.1111703,-3.2532153661393317,0.061069,-2.3860798921386435,0.06224462,3515.315415239329,6.0100307,16.822456,1923.6961286249416,54.718304,17.1282,3698.6048983284472,46.52251,15.827801,1.3003998
Gaia EDR3 2006215615220437760,2006215615220437760,334.7900256695179,56.051568733611504,1.010570837520167,0.6137544,1.6465396,-2.368829938041247,0.6315495,-4.398942944339087,0.59390235,138.92236613766272,0.8903467,20.330437,68.7720399569118,6.9341226,20.745012,209.77819168288437,19.915895,18.943495,1.8015175
Gaia EDR3 2006215615235156608,2006215615235156608,334.7833762589632,56.05554922679681,0.21097929162355267,0.16503873,1.2783623,0.006032723092709746,0.17734261,-2.4919662458742526,0.17859177,527.7689779640185,0.90627766,18.881258,192.77750656352356,6.947561,19.625902,487.7229368817154,7.7899504,18.027462,1.5984402
Gaia EDR3 2006215615235157120,2006215615235157120,334.7905725269313,56.05870541178105,0.5837316988499659,0.08973358,6.5051646,1.0628531400085384,0.08999077,-1.4338150387390725,0.09077757,1448.9679715072516,1.6590838,17.78472,639.6284613867161,21.314634,18.323723,1373.9498201284355,14.162073,16.902967,1.4207554
Gaia EDR3 2006215615235157248,2006215615235157248,334.7917229096923,56.05928225206184,0.6240864718413236,0.019640239,31.77591,-1.761847891861661,0.019991867,-2.334288553354132,0.019829813,23857.804022662815,8.316422,14.743291,12232.779690906324,22.254827,15.119729,16729.12926374145,20.637487,14.189212,0.9305172
Gaia EDR3 2006215615235159680,2006215615235159680,334.78045758985274,56.047711767347636,0.01419629865901939,0.16036645,0.08852412,-6.276286550601462,0.16756646,-2.278084192437515,0.16659749,760.2751962848988,1.3367476,18.48494,286.4044263520175,7.58433,19.196093,805.3036649580378,10.270962,17.482996,1.7130966
Gaia EDR3 2006215615235159808,2006215615235159808,334.78121678525804,56.04810753810249,1.5761252407316522,0.42944175,3.6701725,-3.071833247840915,0.44288638,-2.5612774390092548,0.44594854,172.20729869858675,0.8633522,20.097239,59.55020483307659,10.362357,20.901335,204.78195615464188,17.29733,18.969666,1.9316692
Gaia EDR3 2006215615235160192,2006215615235160192,334.78896770569645,56.05118298716082,1.0734204482758651,0.49532413,2.167107,-6.69307383607212,0.5093738,-11.850226505908857,0.50047684,172.98742416747652,0.74187964,20.09233,42.27259072040193,4.880023,21.273396,217.66140916989175,6.719038,18.903442,2.3699532
Gaia EDR3 2006215615235160320,2006215615235160320,334.79401771785564,56.05353687680174,0.25899635345665184,0.012687244,20.413918,-3.5959246201703765,0.013495279,-2.6118362658780288,0.012287476,142010.8068204949,29.227982,12.806563,78556.86961702416,46.736282,13.100582,92744.49898259649,30.937714,12.329675,0.7709074
Gaia EDR3 2006215615235161856,2006215615235161856,334.78716763665926,56.04594772903122,0.49994114150195135,0.44288987,1.128816,-3.856011301847856,0.4924778,-2.201146576893211,0.5376493,164.47985902299033,2.351297,20.147085,52.74135938471365,5.202724,21.033163,186.85127266761958,10.845243,19.069155,1.9640083
Gaia EDR3 2006215924457975936,2006215924457975936,334.81325932557826,56.05719145215464,0.2490425447734974,0.4724383,0.527143,-2.4988943356462525,0.52975374,-2.605146972232565,0.50781715,168.91456678801023,0.7239005,20.118198,42.79553783153959,3.4846385,21.260046,218.60139765186037,5.694143,18.898764,2.3612823
Gaia EDR3 2006215924457981824,2006215924457981824,334.82284946810825,56.05858720083646,0.8939688108706253,0.48674902,1.8366114,-3.940650656400512,0.5113464,-1.2929608382391988,0.56427634,157.62775500299867,0.7447289,20.193285,53.096789620425064,5.1217513,21.025871,138.6273970752971,6.3595147,19.393272,1.6325989
Gaia EDR3 2006215924457982464,2006215924457982464,334.8088426891592,56.04985512667943,1.3690416348622116,0.41665876,3.285762,-0.8684344209052546,0.43815657,1.432109242439076,0.4863617,189.88391589752968,0.75447285,19.991146,45.371632549847604,5.2078505,21.19658,193.63080472814343,5.7007675,19.030458,2.1661224
Gaia EDR3 2006215924457983616,2006215924457983616,334.82634286141035,56.058406433276616,0.3938621930927687,0.353717,1.1134952,-2.7250608763034236,0.4052466,-2.2785485102443213,0.3951996,218.5838764011755,0.8381886,19.838322,67.73564547177891,5.073793,20.7615,240.73498457796765,6.0294523,18.794048,1.9674511
Gaia EDR3 2006215924457986816,2006215924457986816,334.8181993524582,56.05150743377468,0.6886704318012667,0.3590139,1.9182278,-2.329407575845148,0.42645228,-1.9447078231150574,0.37610218,215.397835285866,0.7522457,19.854263,78.05885513922162,4.89918,20.607487,209.70934506513552,6.1069393,18.943851,1.6636353
Gaia EDR3 2006215924457987072,2006215924457987072,334.8230796711464,56.05399501861356,0.7055883980696201,0.45506683,1.5505159,-3.501067623707569,0.5037161,-3.595663819193799,0.4943696,163.4353309661382,0.74397874,20.154001,36.247655867935165,4.0472407,21.440342,196.90022445917788,4.9283853,19.01228,2.4280624
Gaia EDR3 2006215924457987456,2006215924457987456,334.82081124755916,56.052289460457956,0.8426701735573466,0.37632668,2.2391987,4.35843597918899,0.4142139,5.335346019255719,0.40689167,190.91196590758506,0.73657984,19.985285,48.36877403695899,5.5331464,21.127129,218.54687874549168,4.669119,18.899035,2.228094
Gaia EDR3 2006215924459652096,2006215924459652096,334.8204534872309,56.05513821509828,1.7622034656189272,0.81150717,2.1715193,-4.9815835473375225,0.8869641,-3.354623730302884,0.90209854,103.82275101679745,0.80112183,20.646635,28.619980407024602,6.532752,21.696869,125.78327982815445,4.0692053,19.498838,2.1980305
Gaia EDR3 2006215924472808832,2006215924472808832,334.82427044303597,56.06201665680952,0.404505999435684,0.06439805,6.2813396,-4.916433645719275,0.068285175,-3.5231616021555974,0.06916459,2341.4836501446775,1.760619,17.26364,919.4345675274794,5.7053,17.92974,2033.5245373887622,7.1218796,16.477272,1.4524689
Gaia EDR3 2006215924472809472,2006215924472809472,334.8084759276872,56.05256664764632,0.2559910175551638,0.07276862,3.5178764,-5.143606636233969,0.08165741,-4.829179848078708,0.076373816,1898.2896451616848,1.530693,17.49146,613.8483949766043,8.595695,18.36839,1874.0099371252265,7.9644156,16.565966,1.8024235
Gaia EDR3 2006215924472811648,2006215924472811648,334.82324479441775,56.05596438072433,0.48339510916389394,0.09525226,5.074894,-0.7576046919273715,0.10366718,-2.6140419958225327,0.10239739,1252.4226626431864,1.2951221,17.94299,475.3447859529982,6.149503,18.64602,1093.7427393478902,6.152367,17.150608,1.4954128
Gaia EDR3 2006215924472813184,2006215924472813184,334.82797718400724,56.05568600458682,0.1961617989512171,0.08242177,2.3799756,-3.193880622391723,0.086701825,-1.376325810983218,0.08525708,1700.8378607605205,1.4589428,17.61071,604.3894138774366,4.9111257,18.38525,1548.0637181020952,7.1284647,16.773424,1.611826
Gaia EDR3 2006215954524422912,2006215954524422912,334.8359337535958,56.067850361551415,0.26139402237692233,0.12624066,2.070601,-3.295413701300639,0.14019668,-2.603527170066395,0.14681773,869.2242265990701,1.1233068,18.339537,295.1732061772555,6.2671704,19.16335,864.6112678060013,7.999051,17.405844,1.7575054
Gaia EDR3 2006215954528761856,2006215954528761856,334.83064451954033,56.06470546137853,1.260220451474537,0.30820453,4.088909,0.286682987814202,0.3593749,-2.221339341893224,0.33576098,244.46516456921017,0.7512645,19.716824,46.505030745388254,4.16573,21.169792,317.63029480475217,6.042422,18.493092,2.6767006
Gaia EDR3 2006215954528761984,2006215954528761984,334.8330706535958,56.06246760183283,0.31187488329069063,0.20235649,1.5412152,-3.653098164920889,0.22693913,-2.5740979589208948,0.22558624,423.9003111654615,0.9392996,19.119207,99.74124165411814,6.267731,20.341354,531.1617596448258,7.820353,17.934828,2.4065266
Gaia EDR3 2006215958817729536,2006215958817729536,334.8369221765073,56.05890359542152,0.3010055750871571,0.26735628,1.1258594,-2.6794703391047934,0.30406293,-2.846927111997378,0.28778195,302.28724516030616,0.78751755,19.486317,92.37523002892245,4.6735535,20.424654,263.58958171332984,6.1073265,18.695576,1.7290783
Gaia EDR3 2006215958817729664,2006215958817729664,334.83276381378516,56.05655179737748,0.5867654708936372,0.32330537,1.8148955,-3.3456145978440115,0.36691108,-1.748011351953428,0.33717144,291.57896904824213,0.9516932,19.525476,78.67070767456286,5.922792,20.59901,296.91488480797904,5.03139,18.566315,2.0326958
Gaia EDR3 2006215958817732864,2006215958817732864,334.83933315419455,56.05868661539413,2.0128174762802558,0.32311714,6.229374,1.4502486403003279,0.37473488,5.601169319600302,0.34761885,224.09287736103988,0.7768822,19.811296,28.105394293793026,2.4456856,21.716568,283.0861696753623,5.9575133,18.6181,3.0984688
Gaia EDR3 2006215958818370432,2006215958818370432,334.83713031831473,56.062370907861286,0.6511015522752246,0.54693276,1.19046,-0.5945566835259647,0.6095536,-2.2756902708828926,0.6000971,130.29143499587605,0.7525262,20.400078,37.058689954062835,4.5445013,21.416317,113.96906258073717,4.9556665,19.605928,1.8103886
Gaia EDR3 2006215958818370560,2006215958818370560,334.83255678231495,56.05948394883528,0.46601260924883203,0.64983684,0.7171225,-4.379255231245754,0.6398439,-3.579117874698197,0.68783206,132.62476398560392,0.97795135,20.380806,68.66977658819984,15.083071,20.746628,201.4882534592846,4.19413,18.98727,1.7593575
Gaia EDR3 2006215958819393536,2006215958819393536,334.83273359025924,56.058887040856746,0.2778793909657968,0.86281556,0.32206118,-1.2428411804416204,0.86094606,-1.483782354927428,0.7833523,107.71879935670151,1.0713148,20.606638,49.83151905856304,8.824349,21.094782,118.7599171660461,11.01271,19.56122,1.5335617
Gaia EDR3 2006215958819394048,2006215958819394048,334.83715699453546,56.06414094021949,0.05041394251555001,1.1720471,0.043013576,-0.1302538831612825,1.5331136,-4.915735506241774,1.3504217,91.02295339998402,0.99835956,20.78949,43.937781806199496,3.9642625,21.231447,83.0389047086961,10.141905,19.949692,1.2817554
Gaia EDR3 2006215958832546816,2006215958832546816,334.83772707253337,56.06946257069791,0.23150252249508568,0.051408745,4.503174,-2.883727391312523,0.055014346,-2.061052816275489,0.061557356,17810.31779426293,13.700891,15.060688,3973.882384737095,14.757022,16.340506,21979.670688884074,24.665558,13.892842,2.4476633
Gaia EDR3 2006215958832546944,2006215958832546944,334.83233636088477,56.06637563186869,0.06583665756284468,0.14606756,0.45072743,-2.43652946593154,0.15995292,-2.897769792270993,0.1624876,639.6150098160733,1.0063418,18.672571,183.32230988576032,5.068482,19.680504,657.0865753064307,6.2529426,17.703838,1.9766655
Gaia EDR3 2006215958832547968,2006215958832547968,334.84496551540366,56.07125153196371,0.7321650264887782,0.087601826,8.357874,-0.9564585331616842,0.094492614,-1.5846627131314723,0.09826972,1384.9781855920587,1.3361906,17.83376,427.7439379641714,8.261965,18.760582,1366.6806908717906,9.670554,16.908728,1.8518543
Gaia EDR3 2006215958832548992,2006215958832548992,334.840748862478,56.06756662708131,0.2610544941839319,0.07211005,3.6202235,-2.462282776263414,0.07854302,-2.0823200470028294,0.08336201,1835.1615326961205,1.53141,17.528181,772.6151330138853,5.78728,18.118633,1559.1369879863942,9.68945,16.765684,1.3529491
Gaia EDR3 2006215958832549376,2006215958832549376,334.8498233267229,56.0714800529613,1.4692969415567598,0.11479924,12.798839,13.678951465236024,0.12541252,-0.30576306743906645,0.13348903,870.7677806209781,1.121888,18.33761,264.9929639382492,8.467687,19.280457,882.0806344319841,8.933499,17.384125,1.8963318
Gaia EDR3 2006215958832549760,2006215958832549760,334.8323515809059,56.06126918977259,0.25701307639290477,0.030699909,8.371786,-3.836215356856375,0.032739677,-2.651068103252962,0.032554004,8953.344626372309,2.8751342,15.807404,4455.101172006146,10.513377,16.216398,6568.724336315194,9.273235,15.204193,1.0122051
Gaia EDR3 2006215958832550528,2006215958832550528,334.8419092156884,56.06465405204696,0.2030920201519943,0.09354709,2.1710136,-2.84029066185778,0.10228451,-1.7425346936129795,0.109045304,1232.2163369436696,1.3011315,17.96065,281.19914584519796,5.5957828,19.216007,1407.0586617004103,6.705924,16.877115,2.338892
Gaia EDR3 2006215958832550656,2006215958832550656,334.8334836813893,56.05992558507153,0.5274684691197006,0.1456923,3.6204278,-2.650234510482553,0.15805922,-2.5761585377324563,0.16040441,612.6071476121,0.9937648,18.719412,218.05955613291079,6.2969546,19.492104,586.7242341791986,6.8829064,17.82681,1.6652927
Gaia EDR3 2006215958832551424,2006215958832551424,334.8413726788276,56.06287176204078,0.10884064037188407,0.2326512,0.46782753,-1.8476606097031818,0.2611407,-4.525910989542845,0.2614736,336.7772539608719,0.88806885,19.36901,82.6782507453589,5.2340093,20.545065,357.3387017925326,5.9099865,18.365196,2.1798687
Gaia EDR3 2006215958832552192,2006215958832552192,334.8403108962552,56.060501752033204,0.08858005798145352,0.20596735,0.43006843,-5.891281170171877,0.22909328,-2.8611335823051895,0.22382663,1120.7517386705433,4.396923,18.063593,440.0650348082323,4.6946335,18.72975,1142.0459191028967,5.712771,17.103687,1.6260624
Gaia EDR3 2006215958837130368,2006215958837130368,334.83625624825623,56.0658642946406,1.0549608922123985,0.56374425,1.8713466,-2.0200806582704853,0.6234842,1.1115654964606418,0.6144918,583.7644859484856,5.134699,18.771772,238.8444533891499,4.6590414,19.393255,748.7461681770416,7.2576394,17.56206,1.8311958
Gaia EDR3 2006215988884153088,2006215988884153088,334.80162703334463,56.061399120557034,0.594826563970438,0.14013627,4.24463,4.860697054094082,0.1515985,-0.5459865083656685,0.15092567,694.9667577048153,1.0842165,18.582457,209.44797613062238,5.3191137,19.535852,709.1103882274668,7.415463,17.62111,1.9147415
Gaia EDR3 2006215988884154624,2006215988884154624,334.81161193615833,56.06387010895416,0.23869266656994043,0.18833677,1.2673715,-2.299969342891632,0.2129092,-2.3623051840396965,0.20293196,451.53740269164655,0.86986053,19.050632,136.0881772954203,5.223002,20.003992,457.4849031359025,6.641223,18.096954,1.9070377
Gaia EDR3 2006215988884159104,2006215988884159104,334.8108031615621,56.06794579707819,0.6886118443984317,0.30500558,2.2577024,-3.2645940722304347,0.3155411,-2.195785976476384,0.30155867,673.1939462201151,1.3392286,18.617016,407.9064447141795,6.4382825,18.812141,1079.288624267835,6.7502966,17.165052,1.647089
Gaia EDR3 2006215988893416064,2006215988893416064,334.8031672047606,56.06491309440238,0.3286217160063155,0.0939857,3.4965076,-2.588571126751779,0.10289677,-3.241747433848801,0.09987707,1286.2737043685856,1.3413181,17.914034,469.07374477613865,5.951244,18.660439,1201.6685499850967,7.895053,17.048433,1.6120052
Gaia EDR3 2006215993177432704,2006215993177432704,334.8115654407686,56.07260533592306,0.45167053981936534,0.5008047,0.90188956,-2.307641087217824,0.5127121,-1.817112652614795,0.50360996,160.38492298511613,0.7257694,20.174458,64.7398673230786,5.6616,20.810614,179.19815674338443,7.329777,19.114561,1.6960526
Gaia EDR3 2006215993177436544,2006215993177436544,334.7978663739479,56.062407149457215,0.47203518619338053,0.5450762,0.8659985,-4.476745640729766,0.5207286,-0.5621362007125115,0.56786335,150.6555472817196,0.8054103,20.242405,59.98550187221137,6.850077,20.893427,149.974263192323,5.9881964,19.307854,1.5855732
Gaia EDR3 2006215993177437824,2006215993177437824,334.80415476007914,56.06401263827039,0.3417269951023102,0.16192386,2.1104178,-2.767130079580158,0.17447004,-2.0876535973343944,0.1758584,633.1555999815672,1.2884873,18.68359,78.55509544080088,5.3424773,20.600607,955.4525377080466,6.8527684,17.297373,3.303234
Gaia EDR3 2006215993177441664,2006215993177441664,334.8178427240443,56.06818279735274,0.25776079953685743,0.28176355,0.91481245,-4.497837417886733,0.3146809,-2.25571895022047,0.3046799,259.3181330376026,0.7352312,19.652784,74.51083849112716,4.117614,20.657993,253.6409848014628,5.5302386,18.737347,1.9206467
Gaia EDR3 2006215993177559424,2006215993177559424,334.8054286585342,56.067371323745036,2.6054196638341063,0.7857426,3.315869,0.17679907995271882,0.8047876,0.35033074227121874,1.2183996,113.51727725152311,0.928376,20.549711,28.49519882883053,5.8889565,21.701612,131.9805337266167,6.87042,19.44662,2.2549915
Gaia EDR3 2006215993177560320,2006215993177560320,334.80439772495106,56.05649304270633,0.12717890084764094,0.8649011,0.14704444,-3.8783780322838637,0.9513565,-5.532316107015091,1.0487578,117.17266295924918,1.0646478,20.5153,57.83500612437435,7.5857124,20.933065,195.02232567403473,8.504336,19.022684,1.9103813
Gaia EDR3 2006215993177986176,2006215993177986176,334.7983498545478,56.06116322352643,1.191422548504895,0.91089296,1.3079721,-0.27862177376396924,1.0029428,3.834173915148602,1.1251893,106.77860554664251,0.903385,20.616156,36.56444650175623,4.7723227,21.430895,101.73302319461979,8.219378,19.72924,1.7016544
Gaia EDR3 2006215993178540032,2006215993178540032,334.8162504886607,56.069375775455164,0.9789101923228809,0.62156594,1.5749096,-0.23701731432428363,0.69606864,-1.4087060013487935,0.6291487,125.94688059260189,0.7451327,20.4369,30.239391334193954,5.811514,21.63711,134.9379139597887,6.004055,19.42256,2.21455
Gaia EDR3 2006215993179127680,2006215993179127680,334.8158148770555,56.0747022658552,2.7715166415725956,1.6553776,1.6742504,-5.041341097879541,2.5587575,-2.12374535647983,2.2666059,85.07811723909904,1.0786637,20.862822,36.362202951406424,6.795987,21.436916,99.18505304182911,7.8003645,19.75678,1.6801357
Gaia EDR3 2006215993192278784,2006215993192278784,334.7979788303494,56.063212195783336,0.33844190609527836,0.126244,2.6808555,-4.218343604097668,0.13037872,-3.9210740625017424,0.13529153,900.7399500544311,1.1245693,18.300869,323.79567461890645,5.9111357,19.062864,858.9950611126648,8.500696,17.412918,1.6499462
Gaia EDR3 2006215993192282112,2006215993192282112,334.8208739561439,56.06842230633933,0.09647879628432013,0.10771244,0.8957071,-3.4545546365407924,0.116486646,-2.3530433490823817,0.120936126,940.0220471801871,1.1332169,18.254522,334.1084537992215,6.3608193,19.028824,853.2097760040335,7.1296735,17.420256,1.6085682
Gaia EDR3 2006215993192283648,2006215993192283648,334.8120424141437,56.05986721749835,0.27396274392359155,0.1720559,1.5922892,-3.227654294299319,0.18718158,-3.5993044341142584,0.18544781,492.95324140340534,0.8775142,18.955353,156.74402793644694,5.045399,19.850565,533.5560994473786,6.722726,17.929945,1.92062
Gaia EDR3 2006216023243896704,2006216023243896704,334.83046972683684,56.06826284382245,0.5252007386629316,0.025955023,20.235033,-6.69926006329299,0.02713051,-2.3376443359401082,0.027604558,12441.344563611363,3.483635,15.450198,5494.450848466302,7.7417355,15.988731,9939.209061153295,13.218507,14.754516,1.2342157
